GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
2	rs10737496	1	163727923	rs7521492	2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	1q23.3	intergenic					NA	NA	rs7521492-A	rs7521492	0	7521492	intergenic_variant	1		5E-8	7.30102999566398		1.06	[1.04-1.08]	Affymetrix, Illumina [NR]	N
2	rs10737496	1	163727923	rs7521492	2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	1q23.3	NR					NA	NA	rs7521492-A	rs7521492	0	7521492	intergenic_variant	1	NR	4E-7	6.39794000867204		1.06	[NR]	Illumina [7158791] (imputed)	N
2	rs10737496	1	163727923	rs7521492	2020-10-07	32606422	Wu Y	2020-06-30	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/32606422	Multi-trait analysis for genome-wide association study of five psychiatric disorders.	Schizophrenia (MTAG)	67,764 individuals	NA	1q23.3	NR					NA	NA	rs7521492-?	rs7521492	0	7521492	intergenic_variant	1		3E-9	8.52287874528034		NA		NR [8377093]	N
2	rs10737496	1	163727923	rs7521492	2020-02-11	31835028	Cross-Disorder Group of the Psychiatric Genomics Consortium	2019-12-01	Cell	www.ncbi.nlm.nih.gov/pubmed/31835028	Genomic Relationships, Novel Loci, and Pleiotropic Mechanisms across Eight Psychiatric Disorders.	Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)	19,009 European ancestry ADHD cases, 3,495 European ancestry anorexia cases, 18,381 European ancestry autism cases, 20,352 European ancestry bipolar disorder cases, 130,664 European ancestry major depression cases, 2,688 European ancestry OCD cases, 33,640 European ancestry schizophrenia cases, 4,645 European ancestry Tourette's cases, 494,162 European ancestry controls	NA	1q23.3	Intergenic					NA	NA	rs7521492-?	rs7521492	0	7521492	intergenic_variant	1		1E-9	9		NA		NR [6786993] (imputed)	N
2	rs10737496	1	163745701	rs3856205	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Self-reported math ability (MTAG)	670,471 European ancestry individuals	NA	1q23.3	Intergenic					NA	NA	rs3856205-T	rs3856205	0	3856205	intergenic_variant	1	0.4699	4E-9	8.39794000867204	(MTAG)	0.0106	[0.0071-0.0141] unit increase	Affymetrix, Illumina [7100000] (imputed)	N
2	rs10737496	1	163750904	rs2345964	2019-07-09	31043756	Stahl EA	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043756	Genome-wide association study identifies 30 loci associated with bipolar disorder.	Bipolar disorder	20,352 European ancestry cases, 31,358 European ancestry controls	9,412 European ancestry cases, 137,760 European ancestry controls	1q23.3	intergenic					NA	NA	rs2345964-A	rs2345964	0	2345964	intergenic_variant	1	0.458	1E-6	6		1.05538	[1.03-1.08]	NR [9372253] (imputed)	N
2	rs10737496	1	163751535	rs10917846	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Highest math class taken (MTAG)	811,539 European ancestry individuals	NA	1q23.3	Intergenic					NA	NA	rs10917846-T	rs10917846	0	10917846	intergenic_variant	1	0.5295	3E-10	9.52287874528034	(MTAG)	0.0104	[0.0071-0.0137] unit decrease	Affymetrix, Illumina [7100000] (imputed)	N
2	rs10737496	1	163752688	rs8179328	2020-10-07	32606422	Wu Y	2020-06-30	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/32606422	Multi-trait analysis for genome-wide association study of five psychiatric disorders.	Bipolar disorder (MTAG)	65,682 individuals	NA	1q23.3	NR					NA	NA	rs8179328-?	rs8179328	0	8179328	intergenic_variant	1		2E-8	7.69897000433602		NA		NR [520857]	N
3	rs4619651	2	 97380229	rs56361249	2017-05-11	28072414	Charney AW	2017-01-10	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/28072414	Evidence for genetic heterogeneity between clinical subtypes of bipolar disorder.	Bipolar disorder	13,903 European ancestry cases, 19,279 European ancestry controls.	NA	2q11.2	FER1L5, LMAN2L, CNNM4	LMAN2L			ENSG00000114988	NA	NA	rs56361249-?	rs56361249	0	56361249	intron_variant	0	NR	3E-10	9.52287874528034		1.12		Affymetrix, Illumina [8837380] (imputed)	N
3	rs4619651	2	 97405440	rs2271893	2012-01-27	22182935	Chen DT	2011-12-20	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22182935	Genome-wide association study meta-analysis of European and Asian-ancestry samples identifies three novel loci associated with bipolar disorder.	Bipolar disorder	5,568 European ancestry cases, 7,187 European ancestry controls, 1,000 Taiwanese ancestry cases, 1,000 Taiwanese ancestry controls	1,115 European ancestry cases, 2,728 European ancestry controls	2q11.2	LMAN2L	LMAN2L			ENSG00000114988	NA	NA	rs2271893-G	rs2271893	0	2271893	intron_variant	0	NR	2E-10	9.69897000433602		NA		Affymetrix, Illumina [748555]	N
3	rs4619651	2	 97405440	rs2271893	2018-07-05	29875488	Sun BB	2018-06-06	Nature	www.ncbi.nlm.nih.gov/pubmed/29875488	Genomic atlas of the human plasma proteome.	Blood protein levels	3,301 European ancestry individuals	NA	2q11.2	LMAN2L	LMAN2L			ENSG00000114988	NA	NA	rs2271893-A	rs2271893	0	2271893	intron_variant	0	0.323	4E-24	23.397940008672	(VIP36-like protein, LMAN2L.8013.9.3)	0.26	[0.2-0.32] unit increase	Affymetrix [10572788] (imputed)	N
3	rs4619651	2	 97405440	rs2271893	2018-11-16	30072576	Emilsson V	2018-08-02	Science	www.ncbi.nlm.nih.gov/pubmed/30072576	Co-regulatory networks of human serum proteins link genetics to disease.	Blood protein levels	3,200 European ancestry individuals	NA	2q11.2	LMAN2L	LMAN2L			ENSG00000114988	NA	NA	rs2271893-G	rs2271893	0	2271893	intron_variant	0	0.67	2E-12	11.698970004336	(LMAN2L, 8013_9_3)	0.18127555	[0.13-0.23] unit decrease	Illumina [> 1000000] (imputed)	N
3	rs4619651	2	 97413488	rs2314398	2019-01-10	20351715	Liu Y	2010-03-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20351715	Meta-analysis of genome-wide association data of bipolar disorder and major depressive disorder.	Bipolar disorder	4,387 European and unknown ancestry cases, 6,209 European and unknown ancestry controls	NA	2q11.2	LMAN2L, FER1L5, CNNM4	LMAN2L - CNNM4	ENSG00000114988	ENSG00000158158		7687	13151	rs2314398-?	rs2314398	0	2314398	regulatory_region_variant	1	NR	3E-6	5.52287874528034		NA		Affymetrix [1769948] (imputed)	N
3	rs4619651	2	 97413488	rs2314398	2008-09-12	18711365	Ferreira MA	2008-08-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18711365	Collaborative genome-wide association analysis supports a role for ANK3 and CACNA1C in bipolar disorder.	Bipolar disorder	4,387 European ancestry cases, 6,209 European ancestry controls	NA	2q11.2	intergenic	LMAN2L - CNNM4	ENSG00000114988	ENSG00000158158		7687	13151	rs2314398-?	rs2314398	0	2314398	regulatory_region_variant	1	0.69	3E-6	5.52287874528034		1.17	[NR]	Affymetrix [1769948] (imputed)	N
3	rs4619651	2	 97416153	rs4619651	2020-10-07	32606422	Wu Y	2020-06-30	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/32606422	Multi-trait analysis for genome-wide association study of five psychiatric disorders.	Bipolar disorder (MTAG)	65,682 individuals	NA	2q11.2	NR	LMAN2L - CNNM4	ENSG00000114988	ENSG00000158158		10352	10486	rs4619651-?	rs4619651	0	4619651	intergenic_variant	1		1E-9	9		NA		NR [520857]	N
3	rs4619651	2	 97416153	rs4619651	2020-10-07	32606422	Wu Y	2020-06-30	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/32606422	Multi-trait analysis for genome-wide association study of five psychiatric disorders.	Schizophrenia (MTAG)	67,764 individuals	NA	2q11.2	NR	LMAN2L - CNNM4	ENSG00000114988	ENSG00000158158		10352	10486	rs4619651-?	rs4619651	0	4619651	intergenic_variant	1		3E-8	7.52287874528034		NA		NR [8377093]	N
3	rs4619651	2	 97416153	rs4619651	2021-07-27	33479212	Yao X	2021-01-21	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/33479212	Integrative analysis of genome-wide association studies identifies novel loci associated with neuropsychiatric disorders.	Schizophrenia (MTAG)	at least 33,640 European ancestry cases, at least 43,456 European ancestry controls	NA	2q11.2	NR	LMAN2L - CNNM4	ENSG00000114988	ENSG00000158158		10352	10486	rs4619651-A	rs4619651	0	4619651	intergenic_variant	1	0.2972	3E-8	7.52287874528034		0.06437605	[0.042-0.087] unit decrease	NR [NR]	N
3	rs4619651	2	 97416153	rs4619651	2021-07-27	33479212	Yao X	2021-01-21	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/33479212	Integrative analysis of genome-wide association studies identifies novel loci associated with neuropsychiatric disorders.	Bipolar disorder (MTAG)	at least 20,352 European ancestry cases, at least 31,358 European ancestry controls	NA	2q11.2	NR	LMAN2L - CNNM4	ENSG00000114988	ENSG00000158158		10352	10486	rs4619651-A	rs4619651	0	4619651	intergenic_variant	1	0.2972	5E-10	9.30102999566398		0.07221315	[0.049-0.095] unit decrease	NR [NR]	N
3	rs4619651	2	 97416153	rs4619651	2020-02-11	31835028	Cross-Disorder Group of the Psychiatric Genomics Consortium	2019-12-01	Cell	www.ncbi.nlm.nih.gov/pubmed/31835028	Genomic Relationships, Novel Loci, and Pleiotropic Mechanisms across Eight Psychiatric Disorders.	Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)	19,009 European ancestry ADHD cases, 3,495 European ancestry anorexia cases, 18,381 European ancestry autism cases, 20,352 European ancestry bipolar disorder cases, 130,664 European ancestry major depression cases, 2,688 European ancestry OCD cases, 33,640 European ancestry schizophrenia cases, 4,645 European ancestry Tourette's cases, 494,162 European ancestry controls	NA	2q11.2	LMAN2L, CNNM4	LMAN2L - CNNM4	ENSG00000114988	ENSG00000158158		10352	10486	rs4619651-?	rs4619651	0	4619651	intergenic_variant	1		1E-9	9		NA		NR [6786993] (imputed)	N
3	rs4619651	2	 97416153	rs4619651	2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	Bipolar disorder vs major depressive disorder (ordinary least squares (OLS))	20,352 bipolar disorder cases, 170,756 major depressive disorder cases	NA	2q11.2		LMAN2L - CNNM4	ENSG00000114988	ENSG00000158158		10352	10486	rs4619651-?	rs4619651	0	4619651	intergenic_variant	1	NR	4E-8	7.39794000867204		0.0151	NR unit decrease	NR [6265453] (imputed)	N
3	rs78381888	2	 97500775	rs78381888	2019-07-12	31043756	Stahl EA	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043756	Genome-wide association study identifies 30 loci associated with bipolar disorder.	Bipolar I disorder	14,879 European ancestry cases, 31,358 European ancestry controls	NA	2q11.2	NR	ANKRD23, CNNM3			ENSG00000163126, ENSG00000168763	NA	NA	rs78381888-A	rs78381888	0	78381888	3_prime_UTR_variant	0	0.815	5E-7	6.30102999566398		1.12165		NR [9372253] (imputed)	N
3	rs78381888	2	 97500775	rs78381888	2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	2q11.2	NR	ANKRD23, CNNM3			ENSG00000163126, ENSG00000168763	NA	NA	rs78381888-A	rs78381888	0	78381888	3_prime_UTR_variant	0	NR	2E-7	6.69897000433602		1.09	[NR]	Illumina [7158791] (imputed)	N
3	rs78381888	2	 97500775	rs78381888	2021-06-29	33462484	Sinnott-Armstrong N	2021-01-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33462484	Genetics of 35 blood and urine biomarkers in the UK Biobank.	Calcium levels	313,387 European ancestry individuals, 5,576 African ancestry individuals, 6,696 South Asian ancestry individuals	NA	2q11.2	NR	ANKRD23, CNNM3			ENSG00000163126, ENSG00000168763	NA	NA	rs78381888-G	rs78381888	0	78381888	3_prime_UTR_variant	0	NR	9E-21	20.0457574905607		0.0308	[0.024-0.037] unit decrease	Affymetrix [9000000] (imputed)	N
3	rs78381888	2	 97500775	rs78381888	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Self-reported math ability	564,698 European ancestry individuals	NA	2q11.2	Intergenic	ANKRD23, CNNM3			ENSG00000163126, ENSG00000168763	NA	NA	rs78381888-A	rs78381888	0	78381888	3_prime_UTR_variant	0	0.8272	7E-11	10.1549019599857		0.0168	[0.012-0.022] unit increase	Affymetrix, Illumina [10000000] (imputed)	N
3	rs78381888	2	 97500775	rs78381888	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Self-reported math ability (MTAG)	670,471 European ancestry individuals	NA	2q11.2	Intergenic	ANKRD23, CNNM3			ENSG00000163126, ENSG00000168763	NA	NA	rs78381888-A	rs78381888	0	78381888	3_prime_UTR_variant	0	0.8272	3E-12	11.5228787452803	(MTAG)	0.0165	[0.012-0.021] unit increase	Affymetrix, Illumina [7100000] (imputed)	N
3	rs78381888	2	 97500775	rs78381888	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Highest math class taken (MTAG)	811,539 European ancestry individuals	NA	2q11.2	Intergenic	ANKRD23, CNNM3			ENSG00000163126, ENSG00000168763	NA	NA	rs78381888-A	rs78381888	0	78381888	3_prime_UTR_variant	0	0.8274	1E-11	11	(MTAG)	0.0149	[0.011-0.019] unit increase	Affymetrix, Illumina [7100000] (imputed)	N
4	rs17183814	2	166152389	rs17183814	2019-07-09	31043756	Stahl EA	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043756	Genome-wide association study identifies 30 loci associated with bipolar disorder.	Bipolar disorder	20,352 European ancestry cases, 31,358 European ancestry controls	9,412 European ancestry cases, 137,760 European ancestry controls	2q24.3	SCN2A, CSRNP3	SCN2A			ENSG00000136531	NA	NA	rs17183814-G	rs17183814	0	17183814	splice_acceptor_variant	0	0.9251	2E-9	8.69897000433602		1.1416829		NR [9372253] (imputed)	N
4	rs17183814	2	166152389	rs17183814	2021-02-10	33263727	Li HJ	2020-12-02	JAMA Psychiatry	www.ncbi.nlm.nih.gov/pubmed/33263727	Novel Risk Loci Associated With Genetic Risk for Bipolar Disorder Among Han Chinese Individuals: A Genome-Wide Association Study and Meta-analysis.	Bipolar disorder	1,822 Han Chinese ancestry cases, 4,650 Han Chinese ancestry controls, 20,352 European ancestry cases, 31,358 European ancestry controls	NA	2q24.3	SCN2A	SCN2A			ENSG00000136531	NA	NA	rs17183814-A	rs17183814	0	17183814	splice_acceptor_variant	0	NR	2E-9	8.69897000433602		0.883	[0.848-0.919]	Illumina [3742365] (imputed)	N
4	rs17183814	2	166152389	rs17183814	2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	Bipolar disorder vs ADHD (ordinary least squares (OLS))	20,352 bipolar disorder cases, 19,099 ADHD cases	NA	2q24.3		SCN2A			ENSG00000136531	NA	NA	rs17183814-?	rs17183814	0	17183814	splice_acceptor_variant	0	NR	7E-11	10.1549019599857		0.0229	NR unit decrease	NR [5637374] (imputed)	N
4	rs17183814	2	166337818	rs79891548	2018-03-12	29325848	Martin J	2017-12-02	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/29325848	A Genetic Investigation of Sex Bias in the Prevalence of Attention-Deficit/Hyperactivity Disorder.	Attention deficit hyperactivity disorder	14,154 European ancestry male cases, 17,948 European ancestry male controls, 4,945 European ancestry female cases, 16,246 European ancestry female controls	NA	2q24.3	CSRNP3	CSRNP3			ENSG00000178662	NA	NA	rs79891548-T	rs79891548	0	79891548	intron_variant	0	NR	1E-6	6	(females)	0.216	[0.13-0.3] unit decrease	Illumina [7531543] (imputed)	N
5	rs13417268	2	169478861	rs61098410	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Lung function (FEV1/FVC)	approximately 370,000 European ancestry individuals	NA	2q24.3		CERS6			ENSG00000172292	NA	NA	rs61098410-?	rs61098410	0	61098410	intron_variant	0	NR	4E-19	18.397940008672		NA		NR [~ 8900000] (imputed)	N
6	rs2011302	2	193726047	rs13424309	2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	2q32.3	NR	PCGEM1 - NA	ENSG00000227418			84422	NA	rs13424309-T	rs13424309	0	13424309	intergenic_variant	1	NR	6E-6	5.22184874961636		1.05	[NR]	Illumina [7158791] (imputed)	N
7	rs2719164	2	194346284	rs10204454	2019-02-21	30285260	Ikeda M	2018-10-03	Schizophr Bull	www.ncbi.nlm.nih.gov/pubmed/30285260	Genome-Wide Association Study Detected Novel Susceptibility Genes for Schizophrenia and Shared Trans-Populations/Diseases Genetic Effect.	Schizophrenia	14,023 East Asian ancestry cases, 33,640 European ancestry cases, 31,505 East Asian ancestry controls, 43,456 European ancestry controls	NA	2q32.3	LOC645314					NA	NA	rs10204454-T	rs10204454	0	10204454	intergenic_variant	1	NR	3E-8	7.52287874528034		1.057	[1.04-1.08]	Illumina [6627481] (imputed)	N
7	rs2719164	2	194367540	rs6716963	2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	2q32.3	NR	NAB1 - NA	ENSG00000138386			2810049	NA	rs6716963-A	rs6716963	0	6716963	intergenic_variant	1	NR	6E-8	7.22184874961636		1.06	[NR]	Illumina [7158791] (imputed)	N
7	rs2719164	2	194367540	rs6716963	2019-02-21	30285260	Ikeda M	2018-10-03	Schizophr Bull	www.ncbi.nlm.nih.gov/pubmed/30285260	Genome-Wide Association Study Detected Novel Susceptibility Genes for Schizophrenia and Shared Trans-Populations/Diseases Genetic Effect.	Schizophrenia	14,023 East Asian ancestry cases, 33,640 European ancestry cases, 31,505 East Asian ancestry controls, 43,456 European ancestry controls	NA	2q32.3	LOC645314	NAB1 - NA	ENSG00000138386			2810049	NA	rs6716963-A	rs6716963	0	6716963	intergenic_variant	1	NR	3E-8	7.52287874528034	(EA)	1.0649627	[1.04-1.09]	Illumina [6627481] (imputed)	N
7	rs2719164	2	194378649	rs2439202	2020-10-07	32606422	Wu Y	2020-06-30	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/32606422	Multi-trait analysis for genome-wide association study of five psychiatric disorders.	Bipolar disorder (MTAG)	65,682 individuals	NA	2q32.3	NR					NA	NA	rs2439202-?	rs2439202	0	2439202	intergenic_variant	1		6E-11	10.2218487496164		NA		NR [520857]	N
