GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
1	rs2842198	1	 43949810	rs2992037	2018-10-19	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Educational attainment (years of education)	up to 1,131,881 European ancestry individuals	NA	1p34.2		HYI-AS1 - PTPRF	ENSG00000229348	ENSG00000142949		27144	41048	rs2992037-A	rs2992037	0	2992037	intergenic_variant	1	0.3223	4E-23	22.397940008672		0.0149	[0.012-0.018] unit increase	Affymetrix, Illumina [10000000] (imputed)	N
1	rs35947542	1	 43970297	rs2842192	2020-01-29	31844048	Hill WD	2019-12-16	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31844048	Genome-wide analysis identifies molecular systems and 149 genetic loci associated with income.	Household income (MTAG)	505,541 British and unknown ancestry individuals	NA	1p34.2	PTPRF	HYI-AS1 - PTPRF	ENSG00000229348	ENSG00000142949		47631	20561	rs2842192-A	rs2842192	0	2842192	intergenic_variant	1	0.2826	9E-11	10.0457574905607		0.014577991	[0.01-0.019] unit decrease	Affymetrix [up to 18485882] (imputed)	N
1	rs34898652	1	 43989773	rs11577403	2019-09-25	31005972	Hwang LD	2019-04-21	Am J Clin Nutr	www.ncbi.nlm.nih.gov/pubmed/31005972	New insight into human sweet taste: a genome-wide association study of the perception and intake of sweet substances.	Intake of total sugars	174,424 European ancestry individuals	NA	1p34.2	PTPRF	HYI-AS1 - PTPRF	ENSG00000229348	ENSG00000142949		67107	1085	rs11577403-A	rs11577403	0	11577403	regulatory_region_variant	1	0.39	2E-7	6.69897000433602		0.89	[0.56-1.22] g/day increase	Affymetrix [10353649] (imputed)	N
1	rs35947542	1	 44006339	rs2782639	2019-01-29	30610198	Soler Artigas M	2019-01-04	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30610198	Attention-deficit/hyperactivity disorder and lifetime cannabis use: genetic overlap and causality.	Attention deficit hyperactivity disorder or cannabis use	18,345 European ancestry ADHD cases, 14,374 European ancestry cannabis use cases, 50,410 European ancestry controls	NA	1p34.2	PTPRF	PTPRF			ENSG00000142949	NA	NA	rs2782639-G	rs2782639	0	2782639	intron_variant	0	NR	2E-8	7.69897000433602		1.0752687	[1.05-1.1]	NR [5009020] (imputed)	N
1	rs34898652	1	 44007648	rs2842189	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Smoking cessation (MTAG)	up to 820,192 European ancestry individuals	NA	1p34.2	NR	PTPRF			ENSG00000142949	NA	NA	rs2842189-C	rs2842189	0	2842189	intron_variant	0	0.633	2E-17	16.698970004336		0.0136285	[0.01-0.017] unit increase	NR [9732723] (imputed)	N
1	rs34898652	1	 44009033	rs2782640	2020-12-14	32042192	Ruth KS	2020-02-10	Nat Med	www.ncbi.nlm.nih.gov/pubmed/32042192	Using human genetics to understand the disease impacts of testosterone in men and women.	Sex hormone-binding globulin levels	370,125 European ancestry individuals	NA	1p34.2	NR	PTPRF			ENSG00000142949	NA	NA	rs2782640-T	rs2782640	0	2782640	intron_variant	0	0.622178	5E-6	5.30102999566398		0.00419747	[0.0023-0.0061] unit increase	Affymetrix [16582965] (imputed)	N
1	rs34898652	1	 44009033	rs2782640	2020-12-14	32042192	Ruth KS	2020-02-10	Nat Med	www.ncbi.nlm.nih.gov/pubmed/32042192	Using human genetics to understand the disease impacts of testosterone in men and women.	Sex hormone-binding globulin levels adjusted for BMI	368,929 European ancestry individuals	NA	1p34.2	NR	PTPRF			ENSG00000142949	NA	NA	rs2782640-T	rs2782640	0	2782640	intron_variant	0	0.622178	4E-9	8.39794000867204		0.00496639	[0.0033-0.0067] unit increase	Affymetrix [16582909] (imputed)	N
1	rs34898652	1	 44011737	rs951740	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Smoking initiation (ever regular vs never regular) (MTAG)	up to 1,359,002 European ancestry individuals	NA	1p34.2	NR	PTPRF			ENSG00000142949	NA	NA	rs951740-A	rs951740	0	951740	intron_variant	0	0.625	1E-40	40		0.0148989	[0.013-0.017] unit increase	NR [9732723] (imputed)	N
1	rs34898652	1	 44011737	rs951740	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Smoking initiation (ever regular vs never regular)	up to 1,232,091 European ancestry individuals	NA	1p34.2	NR	PTPRF			ENSG00000142949	NA	NA	rs951740-A	rs951740	0	951740	intron_variant	0	0.625	4E-29	28.397940008672		0.029540867	[0.024-0.035] unit increase	NR [~ 10000000] (imputed)	N
1	rs34898652	1	 44014280	rs2842188	2018-01-12	29186694	Lam M	2017-11-28	Cell Rep	www.ncbi.nlm.nih.gov/pubmed/29186694	Large-Scale Cognitive GWAS Meta-Analysis Reveals Tissue-Specific Neural Expression and Potential Nootropic Drug Targets.	Cognitive ability (MTAG)	436,124 European ancestry individuals	NA	1p34.2	PTPRF	PTPRF			ENSG00000142949	NA	NA	rs2842188-?	rs2842188	0	2842188	intron_variant	0	NR	5E-11	10.301029995664		6.566	z score increase	Affymetrix, Illumina, Perlegen [7333576] (imputed)	N
1	rs34898652	1	 44014280	rs2842188	2018-09-12	29942086	Savage JE	2018-06-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29942086	Genome-wide association meta-analysis in 269,867 individuals identifies new genetic and functional links to intelligence.	Intelligence	269,867 European ancestry individuals	NA	1p34.2	NR	PTPRF			ENSG00000142949	NA	NA	rs2842188-T	rs2842188	0	2842188	intron_variant	0	NR	9E-9	8.04575749056068		5.742	z-score increase	Affymetrix, Illumina [9295118] (imputed)	N
1	rs34898652	1	 44015809	rs2819336	2018-09-17	29844566	Davies G	2018-05-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29844566	Study of 300,486 individuals identifies 148 independent genetic loci influencing general cognitive function.	General cognitive ability	up to 300,486 European ancestry individuals	NA	1p34.2	PTPRF	PTPRF			ENSG00000142949	NA	NA	rs2819336-T	rs2819336	0	2819336	intron_variant	0	NR	1E-12	12		7.077	z-score increase	Affymetrix, Illumina [at least 2500000] (imputed)	N
1	rs34898652	1	 44015809	rs2819336	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Educational attainment (MTAG)	1,311,438 European ancestry individuals	NA	1p34.2	Intergenic	PTPRF			ENSG00000142949	NA	NA	rs2819336-T	rs2819336	0	2819336	intron_variant	0	0.3611	2E-39	38.698970004336	(MTAG)	0.0179	[0.015-0.021] unit increase	Affymetrix, Illumina [7100000] (imputed)	N
1	rs34898652	1	 44015809	rs2819336	2021-08-20	33667223	Lesseur C	2021-03-05	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/33667223	Genome-wide association meta-analysis identifies pleiotropic risk loci for aerodigestive squamous cell cancers.	Aerodigestive squamous cell cancer (pleiotropy)	7,426 European ancestry lung squamous cell carcinoma cases, 5,452 European ancestry oral and oropharynx squamous cell carcinoma cases, 693 European ancestry laryngeal squamous cell carcinoma cases, 316 European ancestry esophageal squamous cell carcinoma cases, 61,961 European ancestry controls	NA	1p34.2	NR	PTPRF			ENSG00000142949	NA	NA	rs2819336-T	rs2819336	0	2819336	intron_variant	0	0.43	2E-6	5.69897000433602		0.93	[0.89-0.97]	Illumina [8468885] (imputed)	N
1	rs34898652	1	 44015809	rs2819336	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Cognitive performance (MTAG)	402,382 European ancestry individuals	NA	1p34.2	Intergenic	PTPRF			ENSG00000142949	NA	NA	rs2819336-T	rs2819336	0	2819336	intron_variant	0	0.3641	3E-22	21.5228787452803	(MTAG)	0.0231	[0.018-0.028] unit increase	Affymetrix, Illumina [7100000] (imputed)	N
1	rs150623615	1	 44022303	rs2494995	2019-08-29	31046077	Zhong VW	2019-05-02	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/31046077	A genome-wide association study of bitter and sweet beverage consumption.	Coffee consumption	335,909 European ancestry individuals	39,924 European ancestry individuals	1p34.2	PTPRF	PTPRF			ENSG00000142949	NA	NA	rs2494995-A	rs2494995	0	2494995	intron_variant	0	0.7822	4E-6	5.39794000867204		0.0082	[0.0047-0.0117] unit increase	Affymetrix [~ 7740000] (imputed)	N
1	rs150623615	1	 44022534	rs2842176	2020-01-29	31844048	Hill WD	2019-12-16	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31844048	Genome-wide analysis identifies molecular systems and 149 genetic loci associated with income.	Household income (MTAG)	505,541 British and unknown ancestry individuals	NA	1p34.2	PTPRF	PTPRF			ENSG00000142949	NA	NA	rs2842176-T	rs2842176	0	2842176	intron_variant	0	0.217	2E-13	12.698970004336		0.017818967	[0.013-0.023] unit decrease	Affymetrix [up to 18485882] (imputed)	N
1	rs34898652	1	 44026040	rs11210869	2020-03-23	31900758	Han X	2020-01-03	Eur J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/31900758	Using Mendelian randomization to evaluate the causal relationship between serum C-reactive protein levels and age-related macular degeneration.	C-reactive protein levels	418,642 British ancestry individuals	NA	1p34.2	NR	PTPRF			ENSG00000142949	NA	NA	rs11210869-A	rs11210869	0	11210869	intron_variant	0	0.629532	1E-12	12		0.014156	[0.01-0.018] unit increase	NR [NR]	N
1	rs34898652	1	 44028913	rs61769611	2019-05-21	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Height	approximately 458,000 European ancestry individuals	NA	1p34.2		PTPRF			ENSG00000142949	NA	NA	rs61769611-?	rs61769611	0	61769611	intron_variant	0	NR	3E-16	15.5228787452803		NA		NR [~ 8900000] (imputed)	N
1	rs549845	1	 44029353	rs11210871	2018-02-23	29326435	Hill WD	2018-01-11	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/29326435	A combined analysis of genetically correlated traits identifies 187 loci and a role for neurogenesis and myelination in intelligence.	Intelligence (MTAG)	120,934 British ancestry individuals, 127,548 individuals	NA	1p34.2	PTPRF	PTPRF			ENSG00000142949	NA	NA	rs11210871-C	rs11210871	0	11210871	intron_variant	0	NR	4E-10	9.39794000867204		0.019687697	[0.014-0.026] unit decrease	Affymetrix [NR]	N
1	rs549845	1	 44029353	rs11210871	2018-09-17	29844566	Davies G	2018-05-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29844566	Study of 300,486 individuals identifies 148 independent genetic loci influencing general cognitive function.	General cognitive ability	up to 300,486 European ancestry individuals	NA	1p34.2	PTPRF	PTPRF			ENSG00000142949	NA	NA	rs11210871-C	rs11210871	0	11210871	intron_variant	0	NR	4E-9	8.39794000867204		5.89	z-score decrease	Affymetrix, Illumina [at least 2500000] (imputed)	N
1	rs549845	1	 44029353	rs11210871	2018-09-12	29942086	Savage JE	2018-06-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29942086	Genome-wide association meta-analysis in 269,867 individuals identifies new genetic and functional links to intelligence.	Intelligence	269,867 European ancestry individuals	NA	1p34.2	NR	PTPRF			ENSG00000142949	NA	NA	rs11210871-C	rs11210871	0	11210871	intron_variant	0	NR	3E-9	8.52287874528034		5.927	z-score decrease	Affymetrix, Illumina [9295118] (imputed)	N
1	rs549845	1	 44029353	rs11210871	2021-02-26	33563987	Tyrrell J	2021-02-09	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/33563987	Genetic predictors of participation in optional components of UK Biobank.	Percentage of invited food questionnaires completed	300,639 European ancestry individuals	NA	1p34.2	NR	PTPRF			ENSG00000142949	NA	NA	rs11210871-C	rs11210871	0	11210871	intron_variant	0	0.3	2E-9	8.69897000433602		0.59	[0.39-0.79] unit decrease	Affymetrix [39302896] (imputed)	N
1	rs549845	1	 44037685	rs3001723	2019-03-18	30643258	Karlsson Linner R	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643258	Genome-wide association analyses of risk tolerance and risky behaviors in over 1 million individuals identify hundreds of loci and shared genetic influences.	General risk tolerance (MTAG)	975,353 European ancestry individuals	NA	1p34.2	PTPRF	PTPRF			ENSG00000142949	NA	NA	rs3001723-A	rs3001723	0	3001723	intron_variant	0	0.3	7E-10	9.15490195998574		0.0079	[0.0054-0.0104] unit increase	Affymetrix, Illumina [5869552] (imputed)	N
1	rs549845	1	 44037685	rs3001723	2019-04-09	30478444	Demontis D	2018-11-26	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30478444	Discovery of the first genome-wide significant risk loci for attention deficit/hyperactivity disorder.	Attention deficit hyperactivity disorder	19,099 European ancestry cases, 72 non-European ancestry cases, 1,012 Han Chinese ancestry cases, 34,194 European ancestry controls, 72 non-European ancestry controls, 925 Han Chinese ancestry controls	5,085 Icelandic ancestry cases, 5,857 cases, 131,122 Icelandic ancestry controls, 70,393 controls	1p34.2	PTPRF	PTPRF			ENSG00000142949	NA	NA	rs3001723-A	rs3001723	0	3001723	intron_variant	0	NR	1E-8	8		1.075	NR	Affymetrix, Illumina, Perlegen [8047421] (imputed)	N
1	rs549845	1	 44037685	rs3001723	2019-04-18	30617275	Erzurumluoglu AM	2019-01-07	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30617275	Meta-analysis of up to 622,409 individuals identifies 40 novel smoking behaviour associated genetic loci.	Smoking initiation	324,851 European ancestry individuals, 21,962 South Asian ancestry individuals	up to 275,596 European ancestry individuals	1p34.2	PTPRF	PTPRF			ENSG00000142949	NA	NA	rs3001723-A	rs3001723	0	3001723	intron_variant	0	0.21	7E-11	10.1549019599857		0.0159	[0.01-0.022] unit increase (replication)	Affymetrix, Illumina [up to 1207583] (imputed)	N
