GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
1	rs7531118	1	72751185	rs3101336	2017-08-10	28443625	Justice AE	2017-04-26	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/28443625	Genome-wide meta-analysis of 241,258 adults accounting for smoking behaviour identifies novel loci for obesity traits.	BMI (adjusted for smoking behaviour)	98,173 European ancestry women, 64,373 European ancestry men, 5,829 European ancestry individuals, 10,500 African American/Afro-Caribbean ancestry women, 2,706 African American/Afro-Caribbean ancestry men, 1,030 Indian Asian ancestry women, 7,648 Indian Asian ancestry men, 1,793 Filipino ancestry women, 2,944 Hispanic/Latino ancestry women, 1,764 Hispanic/Latino ancestry men	21,496 European ancestry women, 24,385 European ancestry men, 118,364 European ancestry individuals, 2,326 African American/Afro-Caribbean ancestry women, 855 African American/Afro-Caribbean ancestry men	1p31.1	NEGR1	NEGR1 - RPL31P12	ENSG00000172260	ENSG00000227207		2768	15970	rs3101336-T	rs3101336	0	3101336	regulatory_region_variant	1	0.3916	1E-15	15.0		0.0274	[0.021-0.034] kg/m2 decrease	Affymetrix, Illumina, Perlegen [up to 2800000] (imputed)	N
1	rs7531118	1	72751185	rs3101336	2017-08-10	28443625	Justice AE	2017-04-26	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/28443625	Genome-wide meta-analysis of 241,258 adults accounting for smoking behaviour identifies novel loci for obesity traits.	BMI (adjusted for smoking behaviour)	98,173 European ancestry women, 64,373 European ancestry men, 5,829 European ancestry individuals, 10,500 African American/Afro-Caribbean ancestry women, 2,706 African American/Afro-Caribbean ancestry men, 1,030 Indian Asian ancestry women, 7,648 Indian Asian ancestry men, 1,793 Filipino ancestry women, 2,944 Hispanic/Latino ancestry women, 1,764 Hispanic/Latino ancestry men	21,496 European ancestry women, 24,385 European ancestry men, 118,364 European ancestry individuals, 2,326 African American/Afro-Caribbean ancestry women, 855 African American/Afro-Caribbean ancestry men	1p31.1	NEGR1	NEGR1 - RPL31P12	ENSG00000172260	ENSG00000227207		2768	15970	rs3101336-T	rs3101336	0	3101336	regulatory_region_variant	1	0.3916	2E-12	11.698970004336019	(men)	0.0332	[0.024-0.042] kg/m2 decrease	Affymetrix, Illumina, Perlegen [up to 2800000] (imputed)	N
1	rs7531118	1	72751185	rs3101336	2017-08-10	28443625	Justice AE	2017-04-26	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/28443625	Genome-wide meta-analysis of 241,258 adults accounting for smoking behaviour identifies novel loci for obesity traits.	BMI (adjusted for smoking behaviour)	98,173 European ancestry women, 64,373 European ancestry men, 5,829 European ancestry individuals, 10,500 African American/Afro-Caribbean ancestry women, 2,706 African American/Afro-Caribbean ancestry men, 1,030 Indian Asian ancestry women, 7,648 Indian Asian ancestry men, 1,793 Filipino ancestry women, 2,944 Hispanic/Latino ancestry women, 1,764 Hispanic/Latino ancestry men	21,496 European ancestry women, 24,385 European ancestry men, 118,364 European ancestry individuals, 2,326 African American/Afro-Caribbean ancestry women, 855 African American/Afro-Caribbean ancestry men	1p31.1	NEGR1	NEGR1 - RPL31P12	ENSG00000172260	ENSG00000227207		2768	15970	rs3101336-T	rs3101336	0	3101336	regulatory_region_variant	1	0.3916	5E-7	6.301029995663981	(women)	0.023	[0.014-0.032] kg/m2 decrease	Affymetrix, Illumina, Perlegen [up to 2800000] (imputed)	N
1	rs7531118	1	72751185	rs3101336	2017-08-10	28443625	Justice AE	2017-04-26	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/28443625	Genome-wide meta-analysis of 241,258 adults accounting for smoking behaviour identifies novel loci for obesity traits.	BMI in non-smokers	77,279 European ancestry women, 47,280 European ancestry men, 4,856 European ancestry individuals, 8,799 African American/Afro-Caribbean ancestry women, 1,803 African American/Afro-Caribbean ancestry men, 1,020 Indian Asian ancestry women, 6,691 Indian Asian ancestry men, 1,526 Filipino ancestry women, 2,469 Hispanic/Latino ancestry women, 1,318 Hispanic/Latino ancestry men	16,011 European ancestry women, 17,912 European ancestry men, 105,218 European ancestry individuals, 2,073 African American/Afro-Caribbean ancestry women, 647 African American/Afro-Caribbean ancestry men	1p31.1	NEGR1	NEGR1 - RPL31P12	ENSG00000172260	ENSG00000227207		2768	15970	rs3101336-T	rs3101336	0	3101336	regulatory_region_variant	1	0.3916	2E-10	9.698970004336019		0.0251	[0.017-0.033] kg/m2 decrease	Affymetrix, Illumina, Perlegen [up to 2800000] (imputed)	N
1	rs7531118	1	72751185	rs3101336	2017-08-10	28443625	Justice AE	2017-04-26	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/28443625	Genome-wide meta-analysis of 241,258 adults accounting for smoking behaviour identifies novel loci for obesity traits.	BMI in non-smokers	77,279 European ancestry women, 47,280 European ancestry men, 4,856 European ancestry individuals, 8,799 African American/Afro-Caribbean ancestry women, 1,803 African American/Afro-Caribbean ancestry men, 1,020 Indian Asian ancestry women, 6,691 Indian Asian ancestry men, 1,526 Filipino ancestry women, 2,469 Hispanic/Latino ancestry women, 1,318 Hispanic/Latino ancestry men	16,011 European ancestry women, 17,912 European ancestry men, 105,218 European ancestry individuals, 2,073 African American/Afro-Caribbean ancestry women, 647 African American/Afro-Caribbean ancestry men	1p31.1	NEGR1	NEGR1 - RPL31P12	ENSG00000172260	ENSG00000227207		2768	15970	rs3101336-T	rs3101336	0	3101336	regulatory_region_variant	1	0.3916	8E-9	8.096910013008056	(men)	0.0315	[0.021-0.042] kg/m2 decrease	Affymetrix, Illumina, Perlegen [up to 2800000] (imputed)	N
1	rs7531118	1	72751185	rs3101336	2017-08-10	28443625	Justice AE	2017-04-26	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/28443625	Genome-wide meta-analysis of 241,258 adults accounting for smoking behaviour identifies novel loci for obesity traits.	BMI in smokers	19,883 European ancestry women, up to 16,928 European ancestry men, up to 973 European ancestry individuals, 1,701 African American/Afro-Caribbean ancestry women, 903 African American/Afro-Caribbean ancestry men, 10 Indian Asian ancestry women, 957 Indian Asian ancestry men, 267 Filipino ancestry women, 475 Hispanic/Latino ancestry women, 446 Hispanic/Latino ancestry men	5,485 European ancestry women, 6,471 European ancestry men, 13,416 European ancestry individuals, 253 African American/Afro-Caribbean ancestry women, 208 African American/Afro-Caribbean ancestry men	1p31.1	NEGR1	NEGR1 - RPL31P12	ENSG00000172260	ENSG00000227207		2768	15970	rs3101336-T	rs3101336	0	3101336	regulatory_region_variant	1	0.3916	4E-8	7.3979400086720375		0.0389	[0.025-0.053] kg/m2 decrease	Affymetrix, Illumina, Perlegen [up to 2800000] (imputed)	N
1	rs7531118	1	72751185	rs3101336	2017-08-10	28443625	Justice AE	2017-04-26	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/28443625	Genome-wide meta-analysis of 241,258 adults accounting for smoking behaviour identifies novel loci for obesity traits.	Body mass index (joint analysis main effects and smoking interaction)	98,173 European ancestry women, 64,373 European ancestry men, 5,829 European ancestry individuals, 10,500 African American/Afro-Caribbean ancestry women, 2,706 African American/Afro-Caribbean ancestry men, 1,030 Indian Asian ancestry women, 7,648 Indian Asian ancestry men, 1,793 Filipino ancestry women, 2,944 Hispanic/Latino ancestry women, 1,764 Hispanic/Latino ancestry men	21,496 European ancestry women, 24,385 European ancestry men, 118,364 European ancestry individuals, 2,326 African American/Afro-Caribbean ancestry women, 855 African American/Afro-Caribbean ancestry men	1p31.1	NEGR1	NEGR1 - RPL31P12	ENSG00000172260	ENSG00000227207		2768	15970	rs3101336-T	rs3101336	0	3101336	regulatory_region_variant	1	0.3916	3E-16	15.522878745280337				Affymetrix, Illumina, Perlegen [up to 2800000] (imputed)	N
1	rs7531118	1	72751185	rs3101336	2017-08-10	28443625	Justice AE	2017-04-26	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/28443625	Genome-wide meta-analysis of 241,258 adults accounting for smoking behaviour identifies novel loci for obesity traits.	Body mass index (joint analysis main effects and smoking interaction)	98,173 European ancestry women, 64,373 European ancestry men, 5,829 European ancestry individuals, 10,500 African American/Afro-Caribbean ancestry women, 2,706 African American/Afro-Caribbean ancestry men, 1,030 Indian Asian ancestry women, 7,648 Indian Asian ancestry men, 1,793 Filipino ancestry women, 2,944 Hispanic/Latino ancestry women, 1,764 Hispanic/Latino ancestry men	21,496 European ancestry women, 24,385 European ancestry men, 118,364 European ancestry individuals, 2,326 African American/Afro-Caribbean ancestry women, 855 African American/Afro-Caribbean ancestry men	1p31.1	NEGR1	NEGR1 - RPL31P12	ENSG00000172260	ENSG00000227207		2768	15970	rs3101336-T	rs3101336	0	3101336	regulatory_region_variant	1	0.3916	4E-7	6.3979400086720375	(women)			Affymetrix, Illumina, Perlegen [up to 2800000] (imputed)	N
1	rs7531118	1	72751185	rs3101336	2017-08-10	28443625	Justice AE	2017-04-26	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/28443625	Genome-wide meta-analysis of 241,258 adults accounting for smoking behaviour identifies novel loci for obesity traits.	Body mass index (joint analysis main effects and smoking interaction)	98,173 European ancestry women, 64,373 European ancestry men, 5,829 European ancestry individuals, 10,500 African American/Afro-Caribbean ancestry women, 2,706 African American/Afro-Caribbean ancestry men, 1,030 Indian Asian ancestry women, 7,648 Indian Asian ancestry men, 1,793 Filipino ancestry women, 2,944 Hispanic/Latino ancestry women, 1,764 Hispanic/Latino ancestry men	21,496 European ancestry women, 24,385 European ancestry men, 118,364 European ancestry individuals, 2,326 African American/Afro-Caribbean ancestry women, 855 African American/Afro-Caribbean ancestry men	1p31.1	NEGR1	NEGR1 - RPL31P12	ENSG00000172260	ENSG00000227207		2768	15970	rs3101336-T	rs3101336	0	3101336	regulatory_region_variant	1	0.3916	8E-12	11.096910013008056	(men)			Affymetrix, Illumina, Perlegen [up to 2800000] (imputed)	N
1	rs7531118	1	72751185	rs3101336	2017-10-27	28892062	Akiyama M	2017-09-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28892062	Genome-wide association study identifies 112 new loci for body mass index in the Japanese population.	Body mass index	up to 72,390 Japanese ancestry women, up to 85,894 Japanese ancestry men	up to 10,048 Japanese ancestry women, up to 5,098 Japanese ancestry men, up to 181,999 European ancestry women, up to 140,155 European ancestry controls	1p31.1	NEGR1, LINC01360	NEGR1 - RPL31P12	ENSG00000172260	ENSG00000227207		2768	15970	rs3101336-C	rs3101336	0	3101336	regulatory_region_variant	1	0.63	1E-29	29.0		0.032	[0.026-0.038] kg/m2 increase	Illumina [6108953] (imputed)	N
1	rs7531118	1	72751185	rs3101336	2018-02-23	29326435	Hill WD	2018-01-11	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/29326435	A combined analysis of genetically correlated traits identifies 187 loci and a role for neurogenesis and myelination in intelligence.	Intelligence (MTAG)	120,934 British ancestry individuals, 127,548 individuals	NA	1p31.1	NEGR1	NEGR1 - RPL31P12	ENSG00000172260	ENSG00000227207		2768	15970	rs3101336-T	rs3101336	0	3101336	regulatory_region_variant	1	NR	3E-17	16.522878745280337		0.025199484	[0.019-0.031] unit decrease	Affymetrix [NR]	N
1	rs7531118	1	72751185	rs3101336	2018-09-28	30108127	Hoffmann TJ	2018-08-14	Genetics	www.ncbi.nlm.nih.gov/pubmed/30108127	A Large Multi-ethnic Genome-Wide Association Study of Adult Body Mass Index Identifies Novel Loci.	Body mass index	315,347 European ancestry individuals, 8,322 Hispanic/Latino individuals, 7,290 East Asian ancestry individuals, 3,069 African American individuals, 459 South Asian ancestry individuals	431,743 European ancestry individuals, 9,275 South Asian ancestry individuals, 8,261 African British individuals, 1,822 East Asian ancestry individuals, 7,620 individuals	1p31.1	NR	NEGR1 - RPL31P12	ENSG00000172260	ENSG00000227207		2768	15970	rs3101336-T	rs3101336	0	3101336	regulatory_region_variant	1	NR	7E-36	35.15490195998574		0.032	[NR] unit decrease	Affymetrix [at least 28613428] (imputed)	N
1	rs7531118	1	72751185	rs3101336	2018-12-17	26961502	Wood AR	2016-03-10	Diabetologia	www.ncbi.nlm.nih.gov/pubmed/26961502	Variants in the FTO and CDKAL1 loci have recessive effects on risk of obesity and type 2 diabetes, respectively.	Body mass index	29,925 British ancestry cases, 89,763 British ancestry controls	NA	1p31.1	NEGR1	NEGR1 - RPL31P12	ENSG00000172260	ENSG00000227207		2768	15970	rs3101336-C	rs3101336	0	3101336	regulatory_region_variant	1	NR	7E-11	10.154901959985743	(additive model)	0.027	[0.019-0.035] unit increase	NR [9288881] (imputed)	N
1	rs7531118	1	72752230	rs2815765	2018-10-17	30013184	Waage J	2018-07-16	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30013184	Genome-wide association and HLA fine-mapping studies identify risk loci and genetic pathways underlying allergic rhinitis.	Allergic rhinitis	59,762 European and unknown ancestry cases, 152,358 European and unknown ancestry controls	60,720 European ancestry cases, 618,527 European ancestry controls	1p31.1	LRRIQ3, NEGR1	NEGR1 - RPL31P12	ENSG00000172260	ENSG00000227207		3813	14925	rs2815765-C	rs2815765	0	2815765	intergenic_variant	1	0.6344	9E-15	14.045757490560675		1.0416667	[1.03-1.05]	Affymetrix, Illumina, Perlegen [16531985] (imputed)	N
1	rs7531118	1	72765116	rs2568958	2009-01-15	19079260	Thorleifsson G	2008-12-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19079260	Genome-wide association yields new sequence variants at seven loci that associate with measures of obesity.	Body mass index	72,598 European ancestry individuals, 1,160 African American individuals	Up to 11,036 European ancestry individuals, 32,615 individuals	1p31.1	NEGR1	NEGR1 - RPL31P12	ENSG00000172260	ENSG00000227207		16699	2039	rs2568958-A	rs2568958	0	2568958	intergenic_variant	1	0.58	1E-11	11.0		3.77	[2.67-4.87] % SD increase	Illumina [305846]	N
1	rs7531118	1	72765116	rs2568958	2009-01-15	19079260	Thorleifsson G	2008-12-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19079260	Genome-wide association yields new sequence variants at seven loci that associate with measures of obesity.	Weight	72,598 European ancestry individuals, 1,160 African American individuals	Up to 11,036 European ancestry individuals, 32,615 individuals	1p31.1	NEGR1	NEGR1 - RPL31P12	ENSG00000172260	ENSG00000227207		16699	2039	rs2568958-A	rs2568958	0	2568958	intergenic_variant	1	0.58	2E-8	7.698970004336019		3.37	[2.19-4.55] percentage SD increase	Illumina [305846]	N
1	rs7531118	1	72765116	rs2568958	2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Body mass index	7,962 European ancestry high body mass index individuals, 8,106 European ancestry low body mass index individuals	4,900 European ancestry high body mass index individuals, 4,891 European ancestry low body mass index individuals	1p31.1	NEGR1	NEGR1 - RPL31P12	ENSG00000172260	ENSG00000227207		16699	2039	rs2568958-A	rs2568958	0	2568958	intergenic_variant	1	0.6	2E-14	13.698970004336019		1.16	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N
1	rs7531118	1	72765116	rs2568958	2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	1p31.1	NEGR1	NEGR1 - RPL31P12	ENSG00000172260	ENSG00000227207		16699	2039	rs2568958-A	rs2568958	0	2568958	intergenic_variant	1	0.61	4E-16	15.397940008672037	(Overweight)	1.06	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N
1	rs7531118	1	72765116	rs2568958	2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Depressive symptoms	1,067,913 European ancestry individuals	228,033 European ancestry individuals	1p31.1	NR	NEGR1 - RPL31P12	ENSG00000172260	ENSG00000227207		16699	2039	rs2568958-A	rs2568958	0	2568958	intergenic_variant	1	0.612018932386453	3E-19	18.522878745280337		0.011401672	[0.0089-0.0139] unit increase	NR [NR]	N
1	rs7531118	1	72765116	rs2568958	2019-03-19	30718901	Howard DM	2019-02-04	Nat Neurosci	www.ncbi.nlm.nih.gov/pubmed/30718901	Genome-wide meta-analysis of depression identifies 102 independent variants and highlights the importance of the prefrontal brain regions.	Depression	118,811 European ancestry cases, 327,427 European ancestry controls, 127,552 cases, 233,763 controls	414,055 European ancestry cases, 892,299 European ancestry controls	1p31.1	NR	NEGR1 - RPL31P12	ENSG00000172260	ENSG00000227207		16699	2039	rs2568958-A	rs2568958	0	2568958	intergenic_variant	1	0.6156	4E-52	51.39794000867204		1.034	[1.03-1.039]	NR [8098588] (imputed)	N
1	rs7531118	1	72811904	rs11209948	2018-08-03	27479909	Hyde CL	2016-08-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27479909	Identification of 15 genetic loci associated with risk of major depression in individuals of European descent.	Major depressive disorder	84,847 European ancestry cases, 241,266 European ancestry controls	45,773 European ancestry cases, 106,354 European ancestry controls	1p31.1	NEGR1	RPL31P12 - RNU6-1246P	ENSG00000227207	ENSG00000212366		44392	371442	rs11209948-T	rs11209948	0	11209948	intergenic_variant	1	0.638888	8E-11	10.096910013008056		0.0357	[0.024-0.047] unit increase	Illumina [1220000] (imputed)	N
1	rs7531118	1	72811904	rs11209948	2019-02-08	30593698	Hubel C	2018-12-28	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/30593698	Genomics of body fat percentage may contribute to sex bias in anorexia nervosa.	Body fat percentage	70,700 European ancestry female individuals, 85,261 European ancestry male individuals	NA	1p31.1	NR	RPL31P12 - RNU6-1246P	ENSG00000227207	ENSG00000212366		44392	371442	rs11209948-?	rs11209948	0	11209948	intergenic_variant	1	NR	2E-7	6.698970004336019		0.11132	[0.069-0.153] unit increase	Affymetrix [7794483] (imputed)	N
1	rs7531118	1	72811904	rs11209948	2019-02-08	30593698	Hubel C	2018-12-28	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/30593698	Genomics of body fat percentage may contribute to sex bias in anorexia nervosa.	Body fat percentage	70,700 European ancestry female individuals, 85,261 European ancestry male individuals	NA	1p31.1	NR	RPL31P12 - RNU6-1246P	ENSG00000227207	ENSG00000212366		44392	371442	rs11209948-?	rs11209948	0	11209948	intergenic_variant	1	NR	2E-7	6.698970004336019	(male)	0.13699	[0.085-0.189] unit increase	Affymetrix [7794483] (imputed)	N
1	rs7531118	1	72812440	rs2815752	2009-01-12	19079261	Willer CJ	2008-12-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19079261	Six new loci associated with body mass index highlight a neuronal influence on body weight regulation.	Body mass index	32,387 European ancestry individuals	59,082 European ancestry individuals	1p31.1	NEGR1	RPL31P12 - RNU6-1246P	ENSG00000227207	ENSG00000212366		44928	370906	rs2815752-A	rs2815752	0	2815752	intergenic_variant	1	0.62	6E-8	7.221848749616356		0.1	[0.04-0.16] kg/m2 increase	Affymetrix, Illumina [2399588] (imputed)	N
